accountID,Home Address,Company Name,Company Address
A914801089730156,"['No. 92', 'Aashirvad Bunglow', 'Ballarpur', 'Maharashtra']",NOUVEAU ERA ENTERTAINMENT PRIVATE LIMITED,"B-1103,11TH FLOOR,SILVER ARCH,OSHIWARA MILLAT NAGAR,ANDHERI-WEST     MUMBAI Mumbai City MH IN 400053"
A985156862169091,"['No. 77', 'Kadamb Society', 'Balagoda (Bolani)', 'Orissa']",SPECTRUM TELEMATICS PRIVATE LIMITED,"BLOCK NO S 3, 4 & 5 SECOUND FLOOR DHARAMPETH TOWER DHARAMPETH     NAGPUR Nagpur MH IN 440010"
A985156589598391,"['No. 16', 'Ganesh Society', 'Ayyampettai', 'Tamil Nadu']",BHADRA PUREREAL TRADERS PRIVATE LIMITED,"VIJAY REHEWASI SANGH, CHAWL NO.1, ROOM NO.1, OPPOSITE KAMGAR NAGAR, KURLA (E),     MUMBAI Mumbai City MH IN 400024"
A914801019531044,"['No. 1', 'Darpan Bunglow', 'Vijay Pur', 'Jammu & Kashmir']",V-CAN LOGISTICS SOLUTIONS PRIVATE LIMITED,"PLOT NO 46,47,55, OFF A309, KUKREJA PLAZA, SECTOR 11, CBD BELAPUR     NAVI MUMBAI Mumbai City MH IN 400614"
A314905873083102,"['No. 38', 'Chaman Bunglow', 'Kadur', 'Karnataka']",PLAYMUSICIAN PRODUCTIONS PRIVATE LIMITED,"604, 6TH FLOOR, BEACH VIEW APTS, 77 CHIMBAI STREET, BANDRA WEST     MUMBAI Mumbai City MH IN 400050"
A1055521020513620,"['No. 22', 'Vandana Society', 'Bokajan', 'Assam']",BRAND SHIELD IPR SERVICES PRIVATE LIMITED,"31 ( 2 ) YASHWANT NAGAR NO -1,TEEN DONGRI NR HANUMAN TEMPLE , GOREGAON WEST     MUMBAI Mumbai City MH IN 400062"
A1759220875498380,"['No. 11', 'Shanti Bunglow', 'Sirsaganj', 'Uttar Pradesh']",M SOLUTION PRIVATE LIMITED,"FLAT NO. 06, MADHUBAN CHSL, PLOT NO 227 SECTOR NO-03, RDP-08, CHARKOP, KANDIVALI-W     MUMBAI Mumbai City MH IN 400067"
A1688852444092050,"['No. 3', 'Samridhi Apt.', 'Bugganipalle', 'Andhra Pradesh']",SOMA SOLAR SYSTEMS PRIVATE LIMITED,"PLOT NO.. 84, FLAT NO. 2 ISHUDEEP RESIDENCY, JAY NAGARI, BEED BY PASS     AURANGABAD   MH IN 431001"
A1829582028736500,"['No. 78', 'Shubham Society', 'Kalambur', 'Tamil Nadu']",BLUEAPPLE LOGISTIC SOLUTIONS PRIVATE LIMITED,"5A, PRAVIN BLDG,371 SUNDERVAN COMP. S.V Road Vile Parle (W)     MUMBAI Mumbai City MH IN 400056"
A844428146340867,"['No. 64', 'Aashirvad Apt.', 'Badepalle', 'Andhra Pradesh']",GOLDEN GATE MEDIA SERVICES PRIVATE LIMITED,"Flat no. B/1403, 14th Floor Bianca Tower, Yari Road, Andheri (W)     Mumbai Mumbai City MH IN 400061"
A2181420342559630,"['No. 61', 'Arpitam Bunglow', 'Kora Jahanabad', 'Uttar Pradesh']",POLYGON PROPERTIES PRIVATE LIMITED,"OFFICE NO 113, 1ST FLOOR, ACKRUTI STAR, CENTRAL ROAD, MIDC, ANDHERI (EAST),     MUMBAI Bandra Suburban MH IN 400093"
A985156643829062,"['No. 27', 'Ekta Apt.', 'Jafarabad', 'Uttar Pradesh']",SEVEN SEAS INFRASTRUCTURE REALTOR (INDIA) PRIVATE LIMITED,"Flat No. 602, Bldg No. A-3, 6th Floor, R.N.A Park CHS Ltd, Nagababa Road,R.C Marg, Vasi Naka,     Chembur Mumbai Mumbai City MH IN 400074"
A844427702696276,"['No. 52', 'Jhaan Apt.', 'Daltonganj', 'Jharkhand']",VISHWAMUKH BUILDCON PRIVATE LIMITED,"14,Floor-G,Plot-25,Shabbir Building,Mahella Patel Agiyari Road,Off M S Ali Road,Grant Road     Mumbai Mumbai City MH IN 400007"
A844428037358072,"['No. 6', 'Kalpna Society', 'Damua', 'Madhya Pradesh']",MAITREYA FINANCIAL ADVISORS PRIVATE LIMITED,"2ND FLOOR, CANARA BANK BUILDING, 15/17 ADI MARZBAN PATH, BALLARD ESTATE,     MUMBAI Mumbai City MH IN 400038"
A1055521516954100,"['No. 14', 'Abhilasha Bunglow', 'Puri', 'Orissa']",ANTEL INFRA SOLUTIONS PRIVATE LIMITED,"Corporate Annexe, Office No.314, 3rd floor Sonawala Road, Near Udyog Bhavan, Goregaon (East)     Mumbai Mumbai City MH IN 400063"
A1055521520662320,"['No. 23', 'Kadamb Apt.', 'Jansath', 'Uttar Pradesh']",1 AND 1 BROADBAND PRIVATE LIMITED,"SWASHTIK PALMS, A-8, SHOP NO 38 & 39 THANE (WEST)     THANE Thane MH IN 400607"
A844428106261845,"['No. 25', 'Sukriti Apt.', 'Ram Garh', 'Jammu & Kashmir']",SHORT BREAKS PRIVATE LIMITED,202 VIRESHWAR JYOT JUNCTION OF TEJPAL AND HANUMAN ROAD VILE PARLE (E)     MUMBAI Mumbai City MH IN 400057
A844427980464371,"['No. 96', 'Abhinava Society', 'Parangipettai', 'Tamil Nadu']",MATCHES INDIA PRIVATE LIMITED,"101, 1st FLOOR, ANTARIKSH BUILDING, THAKOOR HOUSE MAKWANA ROAD, MAROL, ANDHERI (EAST)     MUMBAI Mumbai City MH IN 400059"
A1055521403098080,"['No. 36', 'Anmol Apt.', 'Mahuva', 'Gujarat']",GULSAGA MULTIMEDIA PRIVATE LIMITED,"ROOM NO - 9, SAGIR MOHD CHWAL, HAJI BAPU ROAD, MALAD (WEST)     Mumbai Mumbai City MH IN 400097"
A1055521083231260,"['No. 44', 'Paaras Apt.', 'Katai', 'Maharashtra']",BEYOND MODEL & EVENT MANAGEMENT PRIVATE LIMITED,"43, ASHOK APTS, GANDHI GRAM ROAD, JUHU     MUMBAI Mumbai City MH IN 400049"
A1055521369796790,"['No. 42', 'Kuteer Society', 'Dausa', 'Rajasthan']",WARDHA VALLY SEEDS RESEARCH & DEVELOPMENT PRIVATE LIMITED,"HOUSE NO.838,CIVIL LINES,OPP.PWD GUESTHOUSE,       ARVI Wardha MH IN 442201"
A985156514713049,"['No. 42', 'Atulyam Bunglow', 'Bhatkal', 'Karnataka']",HUBBERT & FABIOLA DISTILLERIES PRIVATE LIMITED,"A-301, Hetal Arch, Opp. Natraj Market, S.V.Road, Malad (West),     MUMBAI Mumbai City MH IN 400064"
A914800273688201,"['No. 25', 'Tamanna Apt.', 'Pampore', 'Jammu & Kashmir']",DECCAN MINECHEM PRIVATE LIMITED,"FLAT NO. 101, 167-K,37/38, AMI BUILDING, DIXIT ROAD, OPP. PARLE COLLAGE, VILE PARLE EAST,     MUMBAI Mumbai City MH IN 400057"
A914801017757624,"['No. 32', 'Nikunj Bunglow', 'Karmala', 'Maharashtra']",TRISHAKTI TRADING ENTERPRISE PRIVATE LIMITED,"OFFICE NO. 79, 1ST FLOOR , EVERSHINE MALL SOUTH METER CABIN 2, MALAD(W)     MUMBAI Mumbai City MH IN 400064"
A914801086500799,"['No. 75', 'Pavitra Apt.', 'Pukhrayan', 'Uttar Pradesh']",BULLIONAGE INTERNATIONAL PRIVATE LIMITED,"202, EASTERN COURT, WING C, TEJPAL RD PARLESHWAR RD, PARLE( E ), NR TOSA HOTEL,     MUMBAI Mumbai City MH IN 400057"
A844427775606757,"['No. 21', 'Hemprabha Society', 'Pathankot', 'Punjab']",TEMPUS INVESTMENT ADVISORS PRIVATE LIMITED,"314/315, 3rd Floor, Corporate Avenue Sonawala Cross Road, Goregaon (East)     Mumbai Mumbai City MH IN 400063"
A1055520639326420,"['No. 64', 'Hemprabha Apt.', 'Namchi', 'Sikkim']",THE JUMPING BOX COMPUSERVE PRIVATE LIMITED,"F 1,PL 31,DAULAT CO-OP HSG SOC SECTOR 16 A VASHI     VASHI   MH IN 400703"
A1055521111354520,"['No. 11', 'Tamanna Bunglow', 'Cherapunjee', 'Meghalaya']",NIRMALYAM VEG CUISINE PRIVATE LIMITED,"FLAT NO. 6, PLOT NO. 560, NALINI CHS, 11TH ROAD, CHEMBUR     MUMBAI   MH IN 400071"
A985156150052873,"['No. 99', 'Khubsoorat Apt.', 'Losal', 'Rajasthan']",FREESOURCE TECHNOLOGY PRIVATE LIMITED,"Sulbha Tailors R. No-5, Patil Nivas, Nehru Ngr, Kanjur Marg (e),     Mumbai Mumbai City MH IN 400042"
A1899947021223910,"['No. 10', 'Ronak Society', 'Bhandardaha', 'West Bengal']",INDIANO TRADE & ENGINEERING SERVICES PRIVATE LIMITED,"F - Type, F - 7/8, Near MGM Hospital Sector - 3, CBD Belapur     Navi Mumbai Raigarh MH IN 400614"
A1759220816309820,"['No. 93', 'Bhavan Society', 'Faridpur', 'Uttar Pradesh']",POWERMAX ENERGIES PRIVATE LIMITED,"RL-32, Bunglow No. 1, Resi Zone, Ph II, MIDC, Dombivli (E)     Mumbai Mumbai City MH IN 421201"
A1055520586079800,"['No. 93', 'Uttam Apt.', 'Washim', 'Maharashtra']",ASHTAVINAYAK WAREHOUSING PRIVATE LIMITED,"B-5/11, TOLARAM NAGAR CHS, CHEMBUR COLONY, NEAR JHAMA SWEET, CHEMBUR EAST, FCI     MUMBAI   MH IN 400074"
A1055521493200740,"['No. 8', 'Navitalaya Bunglow', 'Deoband', 'Uttar Pradesh']",DEB-CRE SERVICES AND SOLUTIONS PRIVATE LIMITED,"C - 342, 3RD FLOOR, BIG SPLASH, SECTOR - 17, VASHI     NAVI MUMBAI   MH IN 400703"
A914800877164784,"['No. 17', 'Abhinava Society', 'Manamadurai', 'Tamil Nadu']",SAPNA HITECH PRIVATE LIMITED,"A-1,VIKAS,31,RAMCHANDRA LANE MALAD-(WEST)     MUMBAI Mumbai City MH IN 400064"
A1688852593685600,"['No. 79', 'Abhinava Apt.', 'Ullur', 'Tamil Nadu']",MORPHEES ONLINE HR SOLUTION PRIVATE LIMITED,"Off no-126, NEO Corporate Plaza Ramchandra Lane Extension, Malad - West, Off.     Kapolewadi Mumbai City MH IN 400064"
A1055521384901750,"['No. 41', 'Navitalaya Society', 'Palani', 'Tamil Nadu']",SPINGR CONNECTIONS PRIVATE LIMITED,"C602A MANGALYA BUILDING NEAR SANGEETA PLAZA, MAROL MAROSHI ROAD, MAROL     MUMBAI Mumbai City MH IN 400059"
A1688852375099220,"['No. 17', 'Arpitam Society', 'Kadayanallur', 'Tamil Nadu']",PEST CONTROL VIDARBHA HEAT TREATMENT PRIVATE LIMITED,"6795, AMBIKA NAGAR     NAGPUR Nagpur MH IN 440024"
A308856674304627,"['No. 73', 'Jhaan Apt.', 'Thottipalayam', 'Tamil Nadu']",SHAMIM BUILDTECH PRIVATE LIMITED,"201,LAXMI NAGAR VIKAS CHS LTD,MAHAKALI MANDIR MARG LINK ROAD, OPP. GARDEN ESTATE TOWER, GOREGAON WEST     MUMBAI   MH IN 400104"
A844427415299307,"['No. 21', 'Uttam Society', 'Argari', 'West Bengal']",ROYAL CHAINS PRIVATE LIMITED,"203-205, BHARAT INDUSTRIAL ESTATE T.J.ROAD, SEWREE (WEST)     MUMBAI   MH IN 400015"
A1899945545066240,"['No. 93', 'Nilaya Bunglow', 'Jobat', 'Madhya Pradesh']",NASSER OVERSEAS CONSULTANTS PRIVATE LIMITED,"Unit No. 502-B, 5TH Floor,Opp. TPS II, VP Road & Dattatray Road, Savoy Chambers, Santacruz (W),     Mumbai Mumbai City MH IN 400054"
A844427818936750,"['No. 90', 'Samridhi Society', 'Makarba', 'Gujarat']",ACCURATE VENTURES PRIVATE LIMITED,"Kesharsing Pura, Near Saint Tukaram Vastigruh, Kokanwadi, H.N.6-2-93     Aurangabad Aurangabad MH IN 431001"
A1055520804808660,"['No. 93', 'Khubsoorat Bunglow', 'Basni Belima', 'Rajasthan']",TEMPUS NATURAL RESOURCES PRIVATE LIMITED,"314/315, 3rd Floor, Corporate Avenue Sonawala Cross Road, Goregaon (East)     Mumbai Mumbai City MH IN 400063"
A914800179721564,"['No. 22', 'Navitalaya Apt.', 'Kadayal', 'Tamil Nadu']",NOBS STRATEGY PRIVATE LIMITED,"13/14, Laxman Niwas, Opposite Central Railway Playground, Dr Ambedkar Road, Parel,     Mumbai Mumbai City MH IN 400012"
A985156849808037,"['No. 99', 'Chayaa Bunglow', 'Ilampillai', 'Tamil Nadu']",OBEROI IBC INDIA PRIVATE LIMITED,"30 E, LAXMI VIJAY, BIOG LAXMI INDUSTRIAL ESTATE, ANDHERI (W)     MUMBAI Mumbai City MH IN 400053"
A985156104099019,"['No. 93', 'Lakshya Society', 'Hojai', 'Assam']",LEHREN NETWORKS PRIVATE LIMITED,"507, 5TH FLOOR, SEJ PLAZA, MARVE ROAD, MALAD (WEST),     MUMBAI Mumbai City MH IN 400064"
A914800400545479,"['No. 35', 'Aashirvad Bunglow', 'Kendra Khottamdi', 'West Bengal']",THE BATH HANGOVER PRIVATE LIMITED,"A-34, FLOOR 3, ANAND NAGAR CHS, SITLADEVI TEMPLE ROAD SARASWATI MANDIR SCHOOL MAHIM WEST     MUMBAI Mumbai City MH IN 400016"
A985156848280957,"['No. 16', 'Paaras Society', 'Chhaprauli', 'Uttar Pradesh']",JB CLAIMS AND CONTRACTS SOLUTIONS PRIVATE LIMITED,"FLAT NO. 501, PLOT NO. 32, SECTOR 40 EVERGREEN TOWER, NERUL,     NAVI MUMBAI Thane MH IN 400706"
A914800405766288,"['No. 64', 'Uttam Society', 'Kakrala', 'Uttar Pradesh']",FROCK MEDIA PRIVATE LIMITED,"301/302, CAMRON HEIGHTS, SUNDERVAN COMPLEX NEW LINK ROAD, ANDHERI (WEST)     MUMBAI Bandra Suburban MH IN 400053"
A985157017982398,"['No. 50', 'Shubham Apt.', 'Manavalakurichi', 'Tamil Nadu']",WALMOR FINANCIAL CONSULTANTS PRIVATE LIMITED,"Flat No.601, 6th Floor,Jaltarang Lokpuram-CHS D-II Glady Alvares Road, Lokpuram Off Pokh Rd     Thane Thane MH IN 400610"
A1688852540691910,"['No. 28', 'Aashirvad Apt.', 'Sivakasi', 'Tamil Nadu']",N.J. PHARMACEUTICALS PRIVATE LIMITED,"104, Rajasthan Technical Center, Patanwala Estate, Opp.Shreyas Cinema, LBS Marg, Ghatkopar West,     Mumbai Mumbai City MH IN 400086"
A1829581370516540,"['No. 84', 'Uttam Society', 'Khagrabari', 'West Bengal']",AADITYAINDIA FINANCE SERVICES PRIVATE LIMITED,"SHOP NO 2, ASTOR PALACE, CHARKOP CHETAN CHS LTD PLOT NO 235, SECTOR 3, CHARKOP, KANDIVALI WEST     MUMBAI Mumbai City MH IN 400067"
A844427601862597,"['No. 49', 'Aashirvad Society', 'Kwakta', 'Manipur']",DHB LOGISTICS PRIVATE LIMITED,"RH/4/H/7/8, Gali No-5, Sec-9 CBD Belapur     Navi Mumbai   MH IN 400614"
A844428126754727,"['No. 75', 'Gokul Bunglow', 'Vapi', 'Gujarat']",NASEEM INTERIORS PRIVATE LIMITED,"ROOM NO. 11, SARANG CHAWL NEAR COURT, L.B.S MARG, KURLA (WEST)     MUMBAI Mumbai City MH IN 400070"
A1055521217094350,"['No. 21', 'Vandana Bunglow', 'Kotturu', 'Karnataka']",SB WORLD WIDE SERVICES PRIVATE LIMITED,"MAA DARSHAN, 'B' WING, FLAT 101 ROAD NO.16, KISAN NAGAR-2     THANE Thane MH IN 400604"
A1055520951498620,"['No. 15', 'Samridhi Society', 'Lucknow', 'Uttar Pradesh']",VICTORY 9 SECURITY AND FACILITY SERVICES  PRIVATE LIMITED,"PLOT NO. 352-372, MHADA LAYOUT, ROAD NO. RSC37, GORAI , BORIVALI (WEST)     MUMBAI Mumbai City MH IN 400091"
A1055521485795690,"['No. 30', 'Aalya Bunglow', 'Sirsha', 'West Bengal']",ANVESH ADVISORY SERVICES PRIVATE LIMITED,"OM SHREEJI, FLAT NO - 201, PLOT NO 26, SECTOR 44A, SEAWOODS, NERUL,     NAVI MUMBAI Thane MH IN 400706"
A844427502370514,"['No. 36', 'Samridhi Apt.', 'Sundargarh', 'Orissa']",HI-5 BROADBAND PRIVATE LIMITED,"21,Floor-0,Plot-22,Guru Nanak Darbar Hakibai Lodge Swami Vallabhdas Marg,Road No24,Sindhi Colony,Sion     MUMBAI Mumbai City MH IN 400022"
A1829581949127180,"['No. 15', 'Paaras Society', 'Bakhtiarpur', 'Bihar']",SCOYA SOLUTIONS PRIVATE LIMITED,"1203, 12TH FLOOR, PRIME ROSE, OFF VEERA DESAI ROAD NEAR KRISHNA MANDIR, ANDHERI (WEST)     MUMBAI Mumbai City MH IN 400058"
A844427315191343,"['No. 36', 'Lakshya Bunglow', 'Vadamadurai', 'Tamil Nadu']",TINNU INTERNATIONAL PRIVATE LIMITED,"207, Veena Beena Shopping Centre, Opp. Bandra Station, Turner Road, Bandra (W)     MUMBAI Mumbai City MH IN 400050"
A985156867884820,"['No. 91', 'Navita Apt.', 'Chennimalai', 'Tamil Nadu']",PANTOMATH CAPITAL ADVISORS PRIVATE LIMITED,"406-408, Keshava Premises, Behind Family Court Bandra Kurla Complex, Bandra (East)     Mumbai Mumbai City MH IN 400051"
A985156963658883,"['No. 80', 'Nilaya Society', 'Kilkulam', 'Tamil Nadu']",SRGHL PHARMA PRIVATE LIMITED,"C/o Madanlal Anandrao Patale Wathoda, Nandanvan Road, Shakti Mata Nagar,     Nagpur Nagpur MH IN 440009"
A985156882869290,"['No. 57', 'Anmol Apt.', 'Paharpur', 'Bihar']",SELVA KUMAR INFRASTRUCTURE & DEVELOPER PRIVATE LIMITED,"ROOM NO 12 AAPNA HOUSE ORLEM TANK ROAD INAMDAR ESTATE MALAD (WEST), NEAR SURANA HOSPITAL     MUMBAI   MH IN 400064"
A1055521360831320,"['No. 5', 'Aashirvad Society', 'Dinapur Nizamat', 'Bihar']",FINE SOLUTIONS FACILITY MANAGEMENT PRIVATE LIMITED,"OFFICE NO 113,1ST FLOOR,ACKRUTI STAR CENTRAL ROAD,MIDC PKT 5,ANDHERI EAST     MUMBAI Mumbai City MH IN 400093"
A844428056127432,"['No. 3', 'Darpan Bunglow', 'Pallikkunnu', 'Kerala']",PREETISONS MANAGEMENT SERVICES PRIVATE LIMITED,"Flat No. E/004, Galaxy, Jay Vijay Nagar, New Link Road, Achole, Nallasopara(E), Thane     Thane   MH IN 401209"
A914801093757052,"['No. 1', 'Ekta Apt.', 'Kaimganj', 'Uttar Pradesh']",OJHA BIZ SOLUTIONS PRIVATE LIMITED,005 SHREE GAONDEVI SIDDHI DEVISAPADA DOMBIVALI WEST     THANE Thane MH IN 421202
A1759220759908950,"['No. 23', 'Ronak Society', 'Bhadravati', 'Maharashtra']",MILKOR SERVICE & TRAINING (INDIA) PRIVATE LIMITED,"PLOT NO. F -4 (A), M.I.D.C, INDUSTRIAL AREA, HINGNA,     NAGPUR Nagpur MH IN 440016"
A914800880134441,"['No. 5', 'Aashirvad Society', 'Kottayam-Malabar', 'Kerala']",OPUS NET PRIVATE LIMITED,"B-14, MUNJAL NAGAR, OFF EASTERN EXPRESS HIGHWAY, NEAR AMAR MAHAL, CHEMBUR     MUMBAI Mumbai City MH IN 400089"
A985156707296303,"['No. 77', 'Aaradhana Society', 'Jangaon', 'Andhra Pradesh']",AAHAAN COMMERCIALS PRIVATE LIMITED,"B-701/702, KAILAS TOWERS CHSL, PLOT NO. 355 R.N. NARKAR MARG, 60 FT ROAD, GHATKOPAR (EAST)     MUMBAI Mumbai City MH IN 400075"
A1055520462444960,"['No. 66', 'Aaradhana Bunglow', 'Chinnalapatti', 'Tamil Nadu']",MONEYFARM CONSULTANTS PRIVATE LIMITED,L G C 23 LBS MARG KURLA NEAR CHAUDHARY COMP     MUMBAI Mumbai City MH IN 400070
A1055521417873450,"['No. 35', 'Nikunj Society', 'Dungamal', 'Orissa']",DRSLAG CONSULTANCY SERVICES PRIVATE LIMITED,"SANJRAJ, 2ND FLOOR, G.V. SCHEME, ROAD NO.-2, MULUND (E)     MUMBAI Mumbai City MH IN 400081"
A1759221002177880,"['No. 31', 'Anmol Apt.', 'Mekliganj', 'West Bengal']",AMCHE MANGO PEOPLE PRIVATE LIMITED,"Flat No.8C / Tower D, Viceroy Park, Thakur Village, Kandivali (East)     Mumbai Mumbai City MH IN 400101"
A312361365029430,"['No. 34', 'Abhinava Society', 'Uklanamandi', 'Haryana']",DAS ELECTRONICS WORK PRIVATE LIMITED,"Gala No 3, Building No. 5A, Sagar Industrial Estate, Dhumal Nagar, Waliv     Vasai East Thane MH IN 401208"
A985156985760058,"['No. 87', 'Darpan Society', 'Baramula', 'Jammu & Kashmir']",SUPRA WAREHOUSING PRIVATE LIMITED,"A-113,11th Floor, 'A' Wing, Mittal Court, Jamnalal Bajaj Marg, Nariman Point     Mumbai Mumbai City MH IN 400021"
A985157000794597,"['No. 76', 'Ganesh Apt.', 'Meerut', 'Uttar Pradesh']",POORAN MERCANTILE PRIVATE LIMITED,"Office No.517, 5th Floor, Dheeraj Heritage, S.V.Road, Santacruz (W)     Mumbai Mumbai City MH IN 400054"
A404144162341863,"['No. 98', 'Bhavan Society', 'Gairkata', 'West Bengal']",PADMALAY PHARMA PRIVATE LIMITED,"HARSHAL PARK, DHANAJI KALE NAGAR BHURE MAMALEDAR SHIVAJI NAGAR     JALGAON Jalgaon MH IN 425001"
A914800191281354,"['No. 35', 'Anmol Bunglow', 'Sultanpur', 'Uttar Pradesh']",ARK ASIA INFRASTRUCTURE PRIVATE LIMITED,404 4th FLOOR KRISHNA TOWER G B ROAD PIPE LINE KAPURBAWDI     THANE Thane MH IN 400607
A1055521206166480,"['No. 82', 'Tamanna Apt.', 'Bhuvanagiri', 'Tamil Nadu']",AUDENTIA RESEARCH PRIVATE LIMITED,"602, 6TH FLOOR, B-WING, BLDG NO.43, RUSHI SHANTI NAGAR CHS LTD. SECTOR NO.1 SHANTI NAG     MIRA ROAD EAST Thane MH IN 401107"
A914801138474584,"['No. 74', 'Ronak Bunglow', 'Moradabad', 'Uttar Pradesh']",VRSS TECHFINANCIAL SERVICES PRIVATE LIMITED,"BLOCK NO.19, RAJAT PLAZA-II, OPPOSITE  TO UNION BANK OF INDIA, GHAT ROAD, NAGPUR     NAGPUR Nagpur MH IN 440018"
A1899946907306140,"['No. 71', 'Kalpna Apt.', 'Puzhithivakkam (Ullagaram)', 'Tamil Nadu']",KLEENTECH NETWORK PRIVATE LIMITED,"Unit  303 3rd floor, Marathon Icon,Veer Santaji Lane, Ganpatrao Kadam Marg, Lower Parel     Mumbai Mumbai City MH IN 400013"
A914800995842472,"['No. 78', 'Bhavan Society', 'Sasaram', 'Bihar']",AUM ALANKAR CREATION PRIVATE LIMITED,"U/309, CTS No. 2971/D, Unit No. 301 - 313 Diamond Ind. Est. No. 2, Ketkipada, Dahisar (E)     Mumbai Mumbai City MH IN 400068"
A1899946369389890,"['No. 70', 'Apoorva Bunglow', 'Jeron Khalsa', 'Madhya Pradesh']",CAPP CONSULTANTS PRIVATE LIMITED,"03, Sukhada apt, R-37 Sudarshan Nagar, MIDC     Dombivli Thane MH IN 421201"
A300472897121526,"['No. 64', 'Aaradhana Bunglow', 'Pukhrayan', 'Uttar Pradesh']",UINISE TECHNOLOGY PRIVATE LIMITED,"H. NO. RX 82, SHIV VALLABH ROAD,NEAR MURBALI TALAO ASHOK VAN, DAHISAR EAST     MUMBAI Mumbai City MH IN 400068"
A844427509640851,"['No. 23', 'Lakshya Society', 'Mahona', 'Uttar Pradesh']",ADEPT BIZSERVICES PRIVATE LIMITED,"502, 5TH FLOOR, GOLD CREST BUSINESS-CENTRE, L.T. ROAD, BORIVALI-WEST     MUMBAI Mumbai City MH IN 400092"
A844427450869678,"['No. 91', 'Arpan Apt.', 'Mount Abu', 'Rajasthan']",PRIMETAM INFOTECH PRIVATE LIMITED,"H D GAONKAR HALL, PLOT NO 89, NEAR RAJENDRA NAGAR, FRUIT MARKET, BORIVALI(EAST),     MUMBAI Mumbai City MH IN 400066"
A985156106464737,"['No. 58', 'Aashirvad Bunglow', 'Murgathaul', 'West Bengal']",S S L MEDIA TECHNOLOGY & SOLUTIONS PRIVATE LIMITED,"shop no.4,5 Gr.Floor,226, Raja Ram Mohan Roy Road Near Giragaum Portuguese Church,Giragaum     MUMBAI Mumbai City MH IN 400004"
A313804474522362,"['No. 91', 'Ekta Apt.', 'Piriyapatna', 'Karnataka']",GENIUS NOBLE CONSULTING SERVICES PRIVATE  LIMITED,"506, CRESCENT TOWER,KISMAT NAGAR, DHEERAJ ENCLAVE NEW LINK ROAD,OSHIWARA ANDHERI WEST     MUMBAI Mumbai City MH IN 400053"
A844427131269883,"['No. 34', 'Abhinava Bunglow', 'Padmapur', 'Orissa']",3I EVENTS PRIVATE LIMITED,"Shop no 107, Small Shop Paradise Nirmal Lifestyles, LBS Marg, Mulund (W)     Mumbai   MH IN 400080"
A985156877346890,"['No. 36', 'Abhilasha Apt.', 'Jamui', 'Bihar']",BONTE FOODS PRIVATE LIMITED,"302,3rd  Manik Smruti CHS , 16th Road, KHAR (WEST)     mumbai Mumbai City MH IN 400052"
A844427179765638,"['No. 94', 'Khubsoorat Apt.', 'Leh', 'Jammu & Kashmir']",AL-FATTAH FROZEN MEAT PRIVATE LIMITED,"RUBBERWALA HOUSE, DR. NAIR RD AGRIPADA     MUMBAI Mumbai City MH IN 400011"
A844428090065574,"['No. 78', 'Sukriti Society', 'Pichhore', 'Madhya Pradesh']",ADINATH TRADE AND MERCHANTS PRIVATE LIMITED,"B-105, SHREEPAL COMPLEX, MAHESH PARK, TULING RD, NALLSOPARA (E)     THANE Thane MH IN 401209"
A305561217675832,"['No. 54', 'Hemprabha Apt.', 'Nelliyalam', 'Tamil Nadu']",PAGDANDI MARKETING SOLUTIONS PRIVATE LIMITED,"Bldg No 23, R No 449, GR No 1 Poisar, Kandivli, NR Mahindra Mahindra,     Mumbai Mumbai City MH IN 400101"
A1055521466297250,"['No. 77', 'Ronak Society', 'Kailasahar', 'Tripura']",TYRE GRIP PRIVATE LIMITED,"A/102 BLDG NO. 67 A WING DAYASAGAR HSG SOC OPP MUNCIPAL GROUND TILAK NAGAR, CHEMBUR     MUMBAI Mumbai City MH IN 400089"
A844427528746506,"['No. 28', 'Shanti Bunglow', 'Mulur', 'Karnataka']",FINMART ADVISORY PRIVATE LIMITED,"413-414, HUBTOWN VIVA, SALE BLDG. NO. 1, W.E. HIGHWAY, JOGESHWARI EAST,     MUMBAI Mumbai City MH IN 400060"
A914800173286878,"['No. 8', 'Santushti Bunglow', 'Hailakandi', 'Assam']",CARGO EXPERT PRIVATE LIMITED,"R.N. 6/7,2 nd FLOOR,AMMAR MANZIL 30/34, NISHANPADA ROAD, DONGRI     MUMBAI Mumbai City MH IN 400009"
A985156996958882,"['No. 21', 'Kadamb Bunglow', 'Rishikesh', 'Uttaranchal']",CELL 24X7 MEDIA TECHNOLOGIES PRIVATE LIMITED,"ROOM.NO.15, BUILDING NO.5, MAHATMA GANDHI CHS, SION-BANDRA LINK ROAD, T-JUNCTION, DHARAVI,     MUMBAI Mumbai City MH IN 400017"
A1055520829674430,"['No. 85', 'Ronak Society', 'Baheri', 'Uttar Pradesh']",ROUND THE CLOCK ENTERTAINMENT PRIVATE LIMITED,"307, B-WING, SAMKEET APARTMENTS SANT JANABAI MARG, OFF HANUMAN ROAD, VILEPARLE (E)     MUMBAI Mumbai City MH IN 400057"
A403869691863250,"['No. 75', 'Vatika Society', 'Pichhore', 'Madhya Pradesh']",POUSNY INTERIORS PRIVATE LIMITED,"Office No.12, 1st Floor, Washington Plaza, Off. S. V. Road, Near Ratna Hotel, Goregaon (West)     Mumbai Mumbai City MH IN 400062"
